X,Y,ID,SERIE,SITIO,AZIMUTE,SCN,VIAPRINC,BAIRRO,SITIO1,SERIE1,STATUS,FINALIDADE,ENDERECO,BENEFICIAD,DESCRTIPOL,DATAATIVAC,DATADESATI,FISCALIZAC,TOTALFXS,TEMDISPLAY,TEMCONTAGE,INFVELOCID,INFAVANCO,INFPARADAF,INFCONVERS,INFRETORNO,INFFXEXCLU,INFCIRCCAM,INFCAPACET,INFCINTOSE,KML_NAME,DESCRIO,DESCRIO2,MULTIPLE_F
-38.492517,-3.734948,351,N.E.,01385242,10,00130:g,AV SENADOR VIRGILIO TAVORA,ALDEOTA,01385242,,Aprovado,Fiscalizao,Av. Senador Virglio Tvora x Av. Dom Lus  [S-N],Indefinido,Cruzamento,,,Misto,3,N,S,S,S,S,S,N,N,N,N,N,01385242 -,<b>01385242 - </b><br><b>Aprovado</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Senador Virglio Tvora x Av. Dom Lus  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano; Converso;",01385242|N.E.
-38.492515,-3.734949,105,130218.1131,01385145,15,00130:g,AV SENADOR VIRGILIO TAVORA,ALDEOTA,01385145,130218.1131,Inativo,Fiscalizao,Av. Senador Virglio Tvora x Av. Dom Lus  [S-N],Indefinido,Cruzamento,20130326.000000,20140427.000000,Misto,3,N,S,S,S,S,S,N,N,N,N,N,01385145 - 130218.1131,<b>01385145 - 130218.1131</b><br><b>Inativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>26/03/2013<br><b>Local:</b> Av. Senador Virglio Tvora x Av. Dom Lus  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano; Converso;",01385145|130218.1131
-38.492405,-3.734837,339,140709.1344,01385243,285,00130:f,AV DOM LUIS,MEIRELES,01385243,140709.1344,Ativo,Fiscalizao,Av. Dom Lus x Av. Virglio Tvora  [O-L],Indefinido,Cruzamento,20140923.000000,,Misto,4,N,S,S,S,S,N,N,N,N,N,N,01385243 - 140709.1344,<b>01385243 - 140709.1344</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>23/09/2014<br><b>Local:</b> Av. Dom Lus x Av. Virglio Tvora  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 4<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385243|140709.1344
-38.492405,-3.734819,106,130221.1140,01385147,290,00130:f,AV DOM LUIS,MEIRELES,01385147,130221.1140,Inativo,Fiscalizao,Av. Dom Lus x Av. Senador Virglio Tvora  [L-O],Indefinido,Cruzamento,20130326.000000,20140424.000000,Misto,3,N,S,S,S,S,S,N,N,N,N,N,01385147 - 130221.1140,<b>01385147 - 130221.1140</b><br><b>Inativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>26/03/2013<br><b>Local:</b> Av. Dom Lus x Av. Senador Virglio Tvora  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano; Converso;",01385147|130221.1140
-38.492155,-3.734906,340,N.E.,01385267,290,00130:f,AV DOM LUIS,MEIRELES,01385267,N.E.,Ativo,Fiscalizao,"Av. Dom Luis, 1037  [L-O]",Indefinido,Meio de quadra,20140917.000000,,No-metrolgico,1,N,S,N,N,N,N,N,S,N,N,N,01385267 - N.E.,"<b>01385267 - N.E.</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>17/09/2014<br><b>Local:</b> Av. Dom Luis, 1037  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Faixa exclusiva;",01385267|N.E.
-38.491011,-3.735266,310,N.E.,01385265,290,00130:f,AV DOM LUIS,MEIRELES,01385265,N.E.,Ativo,Fiscalizao,"Av. Dom Luis, 1233  [L-O]",Indefinido,Meio de quadra,20141003.000000,,No-metrolgico,1,N,S,N,N,N,N,N,S,N,N,N,01385265 - N.E.,"<b>01385265 - N.E.</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>03/10/2014<br><b>Local:</b> Av. Dom Luis, 1233  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Faixa exclusiva;",01385265|N.E.
-38.491236,-3.730981,40,130107.1120,01385195,15,00295:g,AV SENADOR VIRGILIO TAVORA,MEIRELES,01385195,130107.1120,Ativo,Fiscalizao,Av. Senador Virglio Tvora x R. Ana Bilhar  [S-N],Indefinido,Cruzamento,20130226.000000,,Misto,3,N,S,S,S,S,S,N,N,N,N,N,01385195 - 130107.1120,<b>01385195 - 130107.1120</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>26/02/2013<br><b>Local:</b> Av. Senador Virglio Tvora x R. Ana Bilhar  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano; Converso;",01385195|130107.1120
-38.489169,-3.726332,42,130107.1123,01385188,260,00089:b,AV DA ABOLICAO,MUCURIPE,01385188,130107.1123,Ativo,Fiscalizao,Av. da Abolio x R. Frei Mansueto  [L-O],Indefinido,Cruzamento,20130218.000000,,Misto,4,N,S,S,S,S,N,S,N,N,N,N,01385188 - 130107.1123,<b>01385188 - 130107.1123</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>18/02/2013<br><b>Local:</b> Av. da Abolio x R. Frei Mansueto  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 4<br><b> Infraes: </b>Velocidade; Parada; Avano; Retorno;",01385188|130107.1123
-38.481023,-3.729669,252,ATSMS00543,AT210,30,00405:a,AV ALMIRANTE HENRIQUE SABOIA,MUCURIPE,AT210,ATSMS00650,Ativo,Fiscalizao,Av. Almirante Henrique Sabia x entre Av. lvaro Correia e R. Irm Simas  [S-N],Indefinido,Meio de quadra,20140626.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,AT210 - ATSMS00650,<b>AT210 - ATSMS00650</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>26/06/2014<br><b>Local:</b> Av. Almirante Henrique Sabia x entre Av. lvaro Correia e R. Irm Simas  - Indefinido<br>Meio de quadra<br>,"<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",AT210|ATSMS00543
-38.480511,-3.726927,251,ATSMS00503,AT209,175,00405:a,AV ALMIRANTE HENRIQUE SABOIA,MUCURIPE,AT209,ATSMS00645,Ativo,Fiscalizao,Av. Almirante Henrique Sabia x aps Travessa Jlio Pinto  [N-S],Indefinido,Meio de quadra,20140826.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,AT209 - ATSMS00645,<b>AT209 - ATSMS00645</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>26/08/2014<br><b>Local:</b> Av. Almirante Henrique Sabia x aps Travessa Jlio Pinto  - Indefinido<br>Meio de quadra<br>,"<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",AT209|ATSMS00503
-38.469566,-3.745474,108,130218.1133,01385187,290,00268:f,AV SANTOS DUMONT,PAPICU,01385187,130218.1133,Ativo,Fiscalizao,Av. Santos Dumont x R. Dr. Francisco Matos  [L-O],Indefinido,Cruzamento,20130403.000000,,Misto,3,N,S,S,S,S,N,S,N,N,N,N,01385187 - 130218.1133,<b>01385187 - 130218.1133</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>03/04/2013<br><b>Local:</b> Av. Santos Dumont x R. Dr. Francisco Matos  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano; Retorno;",01385187|130218.1133
-38.46248,-3.747867,3,FSMTD0191,FS027,105,00268:f,AV SANTOS DUMONT,MANUEL DIAS BRANCO,FS027,FSMTD0191,Ativo,Fiscalizao,Av. Santos Dumont x Prximo a R. Alfredo Barreira Filho  [O-L],Indefinido,Meio de quadra,20130124.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,FS027 - FSMTD0191,<b>FS027 - FSMTD0191</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>24/01/2013<br><b>Local:</b> Av. Santos Dumont x Prximo a R. Alfredo Barreira Filho  - Indefinido<br>Meio de quadra<br>,"<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",FS027|FSMTD0191
-38.461649,-3.748024,6,FSMTD0285,FS028,285,00268:f,RUA ANTONIO GOMES GUIMARAES,DE LOURDES,FS028,FSMTD0285,Ativo,Fiscalizao,Av. Santos Dumont x R. Antnio Gomes Guimares  [L-O],Indefinido,Meio de quadra,20130124.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,FS028 - FSMTD0285,<b>FS028 - FSMTD0285</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>24/01/2013<br><b>Local:</b> Av. Santos Dumont x R. Antnio Gomes Guimares  - Indefinido<br>Meio de quadra<br>,"<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",FS028|FSMTD0285
-38.456449,-3.735981,26,FSMTD0192,FS029,155,00268:f,AV DIOGUINHO,PRAIA DO FUTURO I,FS029,FSMTD0192,Inativo,Fiscalizao,"Av. Dioguinho, 2180  [N-S]",Indefinido,Meio de quadra,20130128.000000,20130814.000000,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,FS029 - FSMTD0192,"<b>FS029 - FSMTD0192</b><br><b>Inativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>28/01/2013<br><b>Local:</b> Av. Dioguinho, 2180  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",FS029|FSMTD0192
-38.456148,-3.736373,27,FSMTD0234,FS030,330,00268:f,AV DIOGUINHO,PRAIA DO FUTURO I,FS030,FSMTD0234,Inativo,Fiscalizao,"Av. Dioguinho, 2255  [S-N]",Indefinido,Meio de quadra,20130128.000000,20130814.000000,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,FS030 - FSMTD0234,"<b>FS030 - FSMTD0234</b><br><b>Inativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>28/01/2013<br><b>Local:</b> Av. Dioguinho, 2255  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",FS030|FSMTD0234
-38.468486,-3.733143,155,FSMTD253,FS108,255,00041:f,RUA HERMINIA BONAVIDES,VICENTE PINZON,FS108,FSMTD253,Ativo,Fiscalizao,"Av. Eng. Lus Vieira, 720  [L-O]",Indefinido,Meio de quadra,20131122.000000,,Metrolgico,1,N,S,S,N,N,N,N,N,N,N,N,FS108 - FSMTD253,"<b>FS108 - FSMTD253</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>22/11/2013<br><b>Local:</b> Av. Eng. Lus Vieira, 720  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Velocidade;",FS108|FSMTD253
-38.57004,-3.786071,365,,ATL01,100,,RUA NEREU RAMOS,PARANGABA,ATL01,N.E.,Pendente,Fiscalizao,Av. Nereu Ramos  [O-L],Indefinido,Meio de quadra,,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,ATL01 - N.E.,<b>ATL01 - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Nereu Ramos  - Indefinido<br>Meio de quadra<br>,"<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",ATL01|N.E.
-38.525869,-3.738317,369,,FS119_C,100,00077:F,RUA DOMINGOS OLIMPIO,JOS BONIFCIO,,,,,,,,,,,,,,,,,,,,,,,,,,FS119_C|N.E.
-38.527635,-3.73755,370,,FS121_C,285,00179:B,RUA DOMINGOS OLIMPIO,JOS BONIFCIO,,,,,,,,,,,,,,,,,,,,,,,,,,FS121_C|N.E.
-38.529103,-3.73722,371,,FS134_C,285,,AV DOMINGOS OLYMPIO,JOS BONIFCIO,,,,,,,,,,,,,,,,,,,,,,,,,,FS134_C|N.E.
-38.543549,-3.742899,372,,ATL02,245,00465:c,AV JOSE BASTOS,RODOLFO TEFILO,ATL02,N.E.,Pendente,Fiscalizao,"AV. Jos Bastos,  [N-S]",Indefinido,Meio de quadra,,,No-metrolgico,1,N,S,N,N,N,N,N,S,N,N,N,ATL02 - N.E.,"<b>ATL02 - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> AV. Jos Bastos,  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Faixa exclusiva;",ATL02|N.E.
-38.544271,-3.743527,373,,ATL02_C,220,00123:h,AV JOSE BASTOS,RODOLFO TEFILO,ATL02_C,N.E.,Pendente,Fiscalizao,"Av. Jos Bastos,  [N-S]",Indefinido,Meio de quadra,,,No-metrolgico,1,N,N,N,N,N,N,N,N,N,N,N,ATL02_C - N.E.,"<b>ATL02_C - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Jos Bastos,  - Indefinido<br>Meio de quadra<br>",<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>,ATL02_C|N.E.
-38.546683,-3.746083,374,,ATL03,210,00123:h,AV JOSE BASTOS,RODOLFO TEFILO,ATL03,N.E.,Pendente,Fiscalizao,"Av. Jos Bastos,  [N-S]",Indefinido,Meio de quadra,,,No-metrolgico,1,N,S,N,N,N,N,N,S,N,N,N,ATL03 - N.E.,"<b>ATL03 - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Jos Bastos,  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Faixa exclusiva;",ATL03|N.E.
-38.547159,-3.746572,375,,ATL03_C,220,00123:h,AV JOSE BASTOS,RODOLFO TEFILO,ATL03_C,N.E.,Pendente,Fiscalizao,"Av. Jos Bastos,  [N-S]",Indefinido,Meio de quadra,,,No-metrolgico,1,N,N,N,N,N,N,N,N,N,N,N,ATL03_C - N.E.,"<b>ATL03_C - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Jos Bastos,  - Indefinido<br>Meio de quadra<br>",<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>,ATL03_C|N.E.
-38.549584,-3.749007,376,,ATL04,225,00123:g,AV JOSE BASTOS,RODOLFO TEFILO,ATL04,N.E.,Pendente,Fiscalizao,"Av. Jos Bastos,  [N-S]",Indefinido,Meio de quadra,,,No-metrolgico,,N,S,N,N,N,N,N,S,N,N,N,ATL04 - N.E.,"<b>ATL04 - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Jos Bastos,  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b><br><b> Infraes: </b>Faixa exclusiva;",ATL04|N.E.
-38.550313,-3.749755,377,,ATL04_C,225,00123:g,AV JOSE BASTOS,RODOLFO TEFILO,ATL04_C,N.E.,Pendente,Fiscalizao,"Av. Jos Bastos,  [N-S]",Indefinido,Meio de quadra,,,No-metrolgico,1,N,N,N,N,N,N,N,S,N,N,N,ATL04_C - N.E.,"<b>ATL04_C - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Jos Bastos,  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Faixa exclusiva;",ATL04_C|N.E.
-38.552563,-3.751981,378,,ATL05,220,00123:g,AV JOSE BASTOS,RODOLFO TEFILO,ATL05,N.E.,Pendente,Fiscalizao,"Av. Jos Bastos,  [N-S]",Indefinido,Meio de quadra,,,No-metrolgico,1,N,S,N,N,N,N,N,S,N,N,N,ATL05 - N.E.,"<b>ATL05 - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Jos Bastos,  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Faixa exclusiva;",ATL05|N.E.
-38.553077,-3.752473,379,,ATL05_C,225,00123:g,AV JOSE BASTOS,RODOLFO TEFILO,ATL05_C,N.E.,Pendente,Fiscalizao,"Av. Jos Bastos,  [N-S]",Indefinido,Meio de quadra,,,No-metrolgico,1,N,N,N,N,N,N,N,S,N,N,N,ATL05_C - N.E.,"<b>ATL05_C - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Jos Bastos,  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Faixa exclusiva;",ATL05_C|N.E.
-38.554561,-3.754009,380,,ATL06,215,00328:e,AV JOSE BASTOS,RODOLFO TEFILO,ATL06,N.E.,Pendente,Fiscalizao,"Av. Jos Bastos,  [N-S]",Indefinido,Meio de quadra,,,No-metrolgico,1,N,S,N,N,N,N,N,S,N,N,N,ATL06 - N.E.,"<b>ATL06 - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Jos Bastos,  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Faixa exclusiva;",ATL06|N.E.
-38.555114,-3.754552,381,,ATL06_C,218,00328:e,AV JOSE BASTOS,RODOLFO TEFILO,ATL06_C,N.E.,Pendente,Fiscalizao,"Av. Jos Bastos,  [N-S]",Indefinido,Meio de quadra,,,No-metrolgico,1,N,N,N,N,N,N,N,S,N,N,N,ATL06_C - N.E.,"<b>ATL06_C - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Jos Bastos,  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Faixa exclusiva;",ATL06_C|N.E.
-38.563974,-3.759574,382,,ATL07,200,00333:a,AV AMERICO BARREIRA,PAN AMERICANO,ATL07,N.E.,Pendente,Fiscalizao,"Av. Jos Bastos,  [N-S]",Indefinido,Meio de quadra,,,No-metrolgico,1,N,S,N,N,N,N,N,S,N,N,N,ATL07 - N.E.,"<b>ATL07 - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Jos Bastos,  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Faixa exclusiva;",ATL07|N.E.
-38.564378,-3.760228,383,,ATL07_C,200,00035:e,AV AMERICO BARREIRA,DEMCRITO ROCHA,ATL07_C,N.E.,Pendente,Fiscalizao,"Av. Jos Bastos,  [N-S]",Indefinido,Meio de quadra,,,No-metrolgico,1,N,N,N,N,N,N,N,S,N,N,N,ATL07_C - N.E.,"<b>ATL07_C - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Jos Bastos,  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Faixa exclusiva;",ATL07_C|N.E.
-38.566389,-3.763351,384,,ATL08,210,00035:e,AV AMERICO BARREIRA,DEMCRITO ROCHA,ATL08,N.E.,Pendente,Fiscalizao,"Av. Jos Bastos,  [N-S]",Indefinido,Meio de quadra,,,No-metrolgico,1,N,S,N,N,N,N,N,S,N,N,N,ATL08 - N.E.,"<b>ATL08 - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Jos Bastos,  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Faixa exclusiva;",ATL08|N.E.
-38.566998,-3.76429,385,,ATL08_C,210,00035:h,AV AMERICO BARREIRA,JQUEI CLUBE,ATL08_C,N.E.,Pendente,Fiscalizao,"Av. Jos Bastos,  [N-S]",Indefinido,Meio de quadra,,,No-metrolgico,1,N,N,N,N,N,N,N,S,N,N,N,ATL08_C - N.E.,"<b>ATL08_C - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Jos Bastos,  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Faixa exclusiva;",ATL08_C|N.E.
-38.566962,-3.764607,386,,ATL09,15,00035:g,AV AMERICO BARREIRA,PARANGABA,ATL09,N.E.,Pendente,Fiscalizao,"Av. Jos Bastos,  [S-N]",Indefinido,Meio de quadra,,,No-metrolgico,1,N,S,N,N,N,N,N,S,N,N,N,ATL09 - N.E.,"<b>ATL09 - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Jos Bastos,  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Faixa exclusiva;",ATL09|N.E.
-38.566282,-3.763552,387,,ATL09_C,20,00333:c,AV AMERICO BARREIRA,DEMCRITO ROCHA,ATL09_C,N.E.,Pendente,Fiscalizao,"Av. Jos Bastos,  [S-N]",Indefinido,Meio de quadra,,,No-metrolgico,1,N,N,N,N,N,N,N,S,N,N,N,ATL09_C - N.E.,"<b>ATL09_C - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Jos Bastos,  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Faixa exclusiva;",ATL09_C|N.E.
-38.564247,-3.760389,388,,ATL10,10,00333:c,AV AMERICO BARREIRA,DEMCRITO ROCHA,ATL10,N.E.,Pendente,Fiscalizao,"Av. Jos Bastos,  [S-N]",Indefinido,Meio de quadra,,,No-metrolgico,1,N,S,N,N,N,N,N,S,N,N,N,ATL10 - N.E.,"<b>ATL10 - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Jos Bastos,  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Faixa exclusiva;",ATL10|N.E.
-38.563665,-3.759462,389,,ATL10_C,15,00333:a,AV AMERICO BARREIRA,COUTO FERNANDES,ATL10_C,N.E.,Pendente,Fiscalizao,"Av. Jos Bastos,  [S-N]",Indefinido,Meio de quadra,,,No-metrolgico,1,N,N,N,N,N,N,N,S,N,N,N,ATL10_C - N.E.,"<b>ATL10_C - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Jos Bastos,  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Faixa exclusiva;",ATL10_C|N.E.
-38.559804,-3.757306,390,,ATL11,85,00333:a,AV AMERICO BARREIRA,COUTO FERNANDES,ATL11,N.E.,Pendente,Fiscalizao,"Av. Jos Bastos,  [O-L]",Indefinido,Meio de quadra,,,No-metrolgico,1,N,S,N,N,N,N,N,S,N,N,N,ATL11 - N.E.,"<b>ATL11 - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Jos Bastos,  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Faixa exclusiva;",ATL11|N.E.
-38.559089,-3.75728,391,,ATL11_C,85,00333:a,AV AMERICO BARREIRA,COUTO FERNANDES,ATL11_C,N.E.,Pendente,Fiscalizao,"Av. Jos Bastos,  [O-L]",Indefinido,Meio de quadra,,,No-metrolgico,1,N,N,N,N,N,N,N,S,N,N,N,ATL11_C - N.E.,"<b>ATL11_C - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Jos Bastos,  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Faixa exclusiva;",ATL11_C|N.E.
-38.534487,-3.735588,392,N.E.,FS125,100,00380:c,AV DOMINGOS OLYMPIO,BENFICA,FS125,N.E.,Pendente,Fiscalizao,"Av. Domingos Olimpio, 4m antes da Av. da Universidade [O-L]",Indefinido,Meio de quadra,,,No-metrolgico,1,N,S,N,N,N,N,N,S,N,N,N,FS125 - N.E.,"<b>FS125 - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Domingos Olimpio, 4m antes da Av. da Universidade - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Faixa exclusiva;",FS125|N.E.
